상품번호,상품명,자체 상품코드,카테고리ID,요약 설명. 상품 상세정보 상단에 출력됩니다. 외부광고 서비스(페이스북/크리테오 등)와 연동시 필수,판매상태,상품상태,판매가,무게,정가,재고사용,재고수량,상품상세정보,상품URL,대표이미지URL,세금,미성년자 구매,개인통관고유부호,원산지,제조사,브랜드,적립금 설정,구매시적립금지급값,구매시적립금지급단위,할인적용대상,할인금액,할인금액 단위,옵션사용,옵션형태,필수옵션명,필수옵션값,필수옵션재고수량합계,선택옵션명,선택옵션값,선택옵션재고수량합계,입력형옵션,0원선택옵션최대구매수량,재고소진후주문가능여부,네이버다음쇼핑노출용상품명,네이버 쇼핑 이벤트 문구,네이버 쇼핑 카테고리 ID,최소 구매수량,최대 구매수량,1인 최대 구매수량,주문제작상품,병행수입,해외구매대행,판매방식,다음쇼핑하우노출,네이버쇼핑노출,네이버페이,톡체크아웃
6857,ISTP_2224,,CATE1,,판매중,신상품,10000,1,,N,,"<p style=""text-align: center;""><img src=""https://cdn.imweb.me/upload/S202311277b7af2179a486/d50b52c947404.jpg"" class=""fr-dib"" data-files=""[object Object]""></p>     <p style=""text-align: left;""><br></p>     <p><br></p>     <p><img class=""fr-dib"" src=""https://cdn.imweb.me/upload/S202311277b7af2179a486/dd2b28e9d4bb6.gif""></p>     <p><br></p>     <p><br></p>     <p><br></p>     <p><br></p>     <table class=""noBorder"" style=""width: 70%; margin-left: calc(14%); margin-right: calc(16%);"">         <tbody>             <tr>                 <td style=""width: 50%;"">                     <p><img class=""fr-dib"" src=""https://cdn.imweb.me/upload/S202311277b7af2179a486/a083632bb7ddf.png"" style=""width: 163px;""></p><br>                 </td>                 <td style=""width: 50%;"">                     <p><img class=""fr-dib"" src=""https://cdn.imweb.me/upload/S202311277b7af2179a486/5c3e72ea5e0ea.png"" style=""width: 165px;""></p><br>                 </td>             </tr>         </tbody>     </table>     <p><br></p>     <p><br></p>     <p><a href=""https://etfdiy.imweb.me/49?preview_mode=1""><img class=""fr-dib"" src=""https://cdn.imweb.me/upload/S202311277b7af2179a486/1c1b3065410ce.png""></a></p>     <p><br></p>     <p><br></p>     <p><img class=""fr-dib"" src=""https://cdn.imweb.me/upload/S202311277b7af2179a486/4e0224a07a677.jpg"" style=""width: 265px;""></p>     <p><br></p>     <table class=""noBorder _table_responsive"" style=""width: 98%; margin-right: calc(2%);"">         <tbody>             <tr>                 <td style=""width: 100.0000%;"">                     <p><a href=""https://etfdiy.imweb.me/73""><img class=""fr-dib"" src=""https://cdn.imweb.me/upload/S202311277b7af2179a486/3a389cf89dfc2.png""></a></p><br>                 </td>             </tr>             <tr>                 <td style=""width: 100.0000%;"">                     <p><a href=""https://etfdiy.imweb.me/76""><img class=""fr-dib"" src=""https://cdn.imweb.me/upload/S202311277b7af2179a486/8a8f29500df1a.png""></a></p><br>                 </td>             </tr>             <tr>                 <td style=""width: 100.0000%;"">                     <p><a href=""https://etfdiy.imweb.me/75""><img class=""fr-dib"" src=""https://cdn.imweb.me/upload/S202311277b7af2179a486/4d03ab227470c.png""></a></p><br>                 </td>             </tr>         </tbody>     </table>     <p><br></p>     <p><br></p>     <p><br></p>",https://assetallocationepi77.imweb.me/shop_view/?idx=1217,https://cdn.imweb.me/thumbnail/20240520/282472633c5b9.jpg,과세상품,Y,,,,,기본 설정을 따름,,KRW,,,,Y,조합형,기간,"1개월,3개월,6개월,1년,2년",,,,,,본상품 구매 수량만큼 구매 가능,N,,,,60,100,0,N,N,N,소매,Y,Y,Y,Y
6856,ISTP_2223,,CATE1,,판매중,신상품,10000,1,,N,,"<p style=""text-align: center;""><img src=""https://cdn.imweb.me/upload/S202311277b7af2179a486/ec54f651b77e3.jpg"" class=""fr-dib"" data-files=""[object Object]""></p>     <p style=""text-align: left;""><br></p>     <p><br></p>     <p><img class=""fr-dib"" src=""https://cdn.imweb.me/upload/S202311277b7af2179a486/dd2b28e9d4bb6.gif""></p>     <p><br></p>     <p><br></p>     <p><br></p>     <p><br></p>     <table class=""noBorder"" style=""width: 70%; margin-left: calc(14%); margin-right: calc(16%);"">         <tbody>             <tr>                 <td style=""width: 50%;"">                     <p><img class=""fr-dib"" src=""https://cdn.imweb.me/upload/S202311277b7af2179a486/a083632bb7ddf.png"" style=""width: 163px;""></p><br>                 </td>                 <td style=""width: 50%;"">                     <p><img class=""fr-dib"" src=""https://cdn.imweb.me/upload/S202311277b7af2179a486/5c3e72ea5e0ea.png"" style=""width: 165px;""></p><br>                 </td>             </tr>         </tbody>     </table>     <p><br></p>     <p><br></p>     <p><a href=""https://etfdiy.imweb.me/49?preview_mode=1""><img class=""fr-dib"" src=""https://cdn.imweb.me/upload/S202311277b7af2179a486/1c1b3065410ce.png""></a></p>     <p><br></p>     <p><br></p>     <p><img class=""fr-dib"" src=""https://cdn.imweb.me/upload/S202311277b7af2179a486/4e0224a07a677.jpg"" style=""width: 265px;""></p>     <p><br></p>     <table class=""noBorder _table_responsive"" style=""width: 98%; margin-right: calc(2%);"">         <tbody>             <tr>                 <td style=""width: 100.0000%;"">                     <p><a href=""https://etfdiy.imweb.me/73""><img class=""fr-dib"" src=""https://cdn.imweb.me/upload/S202311277b7af2179a486/3a389cf89dfc2.png""></a></p><br>                 </td>             </tr>             <tr>                 <td style=""width: 100.0000%;"">                     <p><a href=""https://etfdiy.imweb.me/76""><img class=""fr-dib"" src=""https://cdn.imweb.me/upload/S202311277b7af2179a486/8a8f29500df1a.png""></a></p><br>                 </td>             </tr>             <tr>                 <td style=""width: 100.0000%;"">                     <p><a href=""https://etfdiy.imweb.me/75""><img class=""fr-dib"" src=""https://cdn.imweb.me/upload/S202311277b7af2179a486/4d03ab227470c.png""></a></p><br>                 </td>             </tr>         </tbody>     </table>     <p><br></p>     <p><br></p>     <p><br></p>",https://assetallocationepi77.imweb.me/shop_view/?idx=1218,https://cdn.imweb.me/thumbnail/20240520/282472633c5b9.jpg,과세상품,Y,,,,,기본 설정을 따름,,KRW,,,,Y,조합형,기간,"1개월,3개월,6개월,1년,2년",,,,,,본상품 구매 수량만큼 구매 가능,N,,,,60,100,0,N,N,N,소매,Y,Y,Y,Y
6855,ISTJ_2222,,CATE1,,판매중,신상품,10000,1,,N,,"<p style=""text-align: center;""><img src=""https://cdn.imweb.me/upload/S202311277b7af2179a486/7a8ce7c22fd8d.jpg"" class=""fr-dib"" data-files=""[object Object]""></p>     <p style=""text-align: left;""><br></p>     <p><br></p>     <p><img class=""fr-dib"" src=""https://cdn.imweb.me/upload/S202311277b7af2179a486/dd2b28e9d4bb6.gif""></p>     <p><br></p>     <p><br></p>     <p><br></p>     <p><br></p>     <table class=""noBorder"" style=""width: 70%; margin-left: calc(14%); margin-right: calc(16%);"">         <tbody>             <tr>                 <td style=""width: 50%;"">                     <p><img class=""fr-dib"" src=""https://cdn.imweb.me/upload/S202311277b7af2179a486/a083632bb7ddf.png"" style=""width: 163px;""></p><br>                 </td>                 <td style=""width: 50%;"">                     <p><img class=""fr-dib"" src=""https://cdn.imweb.me/upload/S202311277b7af2179a486/5c3e72ea5e0ea.png"" style=""width: 165px;""></p><br>                 </td>             </tr>         </tbody>     </table>     <p><br></p>     <p><br></p>     <p><a href=""https://etfdiy.imweb.me/49?preview_mode=1""><img class=""fr-dib"" src=""https://cdn.imweb.me/upload/S202311277b7af2179a486/1c1b3065410ce.png""></a></p>     <p><br></p>     <p><br></p>     <p><img class=""fr-dib"" src=""https://cdn.imweb.me/upload/S202311277b7af2179a486/4e0224a07a677.jpg"" style=""width: 265px;""></p>     <p><br></p>     <table class=""noBorder _table_responsive"" style=""width: 98%; margin-right: calc(2%);"">         <tbody>             <tr>                 <td style=""width: 100.0000%;"">                     <p><a href=""https://etfdiy.imweb.me/73""><img class=""fr-dib"" src=""https://cdn.imweb.me/upload/S202311277b7af2179a486/3a389cf89dfc2.png""></a></p><br>                 </td>             </tr>             <tr>                 <td style=""width: 100.0000%;"">                     <p><a href=""https://etfdiy.imweb.me/76""><img class=""fr-dib"" src=""https://cdn.imweb.me/upload/S202311277b7af2179a486/8a8f29500df1a.png""></a></p><br>                 </td>             </tr>             <tr>                 <td style=""width: 100.0000%;"">                     <p><a href=""https://etfdiy.imweb.me/75""><img class=""fr-dib"" src=""https://cdn.imweb.me/upload/S202311277b7af2179a486/4d03ab227470c.png""></a></p><br>                 </td>             </tr>         </tbody>     </table>     <p><br></p>     <p><br></p>     <p><br></p>",https://assetallocationepi77.imweb.me/shop_view/?idx=1219,https://cdn.imweb.me/thumbnail/20240520/3066811d4a532.jpg,과세상품,Y,,,,,기본 설정을 따름,,KRW,,,,Y,조합형,기간,"1개월,3개월,6개월,1년,2년",,,,,,본상품 구매 수량만큼 구매 가능,N,,,,60,100,0,N,N,N,소매,Y,Y,Y,Y
6854,ISTJ_2221,,CATE1,,판매중,신상품,10000,1,,N,,"<p style=""text-align: center;""><img src=""https://cdn.imweb.me/upload/S202311277b7af2179a486/25ae2ae6b0a7f.jpg"" class=""fr-dib"" data-files=""[object Object]""></p>     <p style=""text-align: left;""><br></p>     <p><br></p>     <p><img class=""fr-dib"" src=""https://cdn.imweb.me/upload/S202311277b7af2179a486/dd2b28e9d4bb6.gif""></p>     <p><br></p>     <p><br></p>     <p><br></p>     <p><br></p>     <table class=""noBorder"" style=""width: 70%; margin-left: calc(14%); margin-right: calc(16%);"">         <tbody>             <tr>                 <td style=""width: 50%;"">                     <p><img class=""fr-dib"" src=""https://cdn.imweb.me/upload/S202311277b7af2179a486/a083632bb7ddf.png"" style=""width: 163px;""></p><br>                 </td>                 <td style=""width: 50%;"">                     <p><img class=""fr-dib"" src=""https://cdn.imweb.me/upload/S202311277b7af2179a486/5c3e72ea5e0ea.png"" style=""width: 165px;""></p><br>                 </td>             </tr>         </tbody>     </table>     <p><br></p>     <p><br></p>     <p><a href=""https://etfdiy.imweb.me/49?preview_mode=1""><img class=""fr-dib"" src=""https://cdn.imweb.me/upload/S202311277b7af2179a486/1c1b3065410ce.png""></a></p>     <p><br></p>     <p><br></p>     <p><img class=""fr-dib"" src=""https://cdn.imweb.me/upload/S202311277b7af2179a486/4e0224a07a677.jpg"" style=""width: 265px;""></p>     <p><br></p>     <table class=""noBorder _table_responsive"" style=""width: 98%; margin-right: calc(2%);"">         <tbody>             <tr>                 <td style=""width: 100.0000%;"">                     <p><a href=""https://etfdiy.imweb.me/73""><img class=""fr-dib"" src=""https://cdn.imweb.me/upload/S202311277b7af2179a486/3a389cf89dfc2.png""></a></p><br>                 </td>             </tr>             <tr>                 <td style=""width: 100.0000%;"">                     <p><a href=""https://etfdiy.imweb.me/76""><img class=""fr-dib"" src=""https://cdn.imweb.me/upload/S202311277b7af2179a486/8a8f29500df1a.png""></a></p><br>                 </td>             </tr>             <tr>                 <td style=""width: 100.0000%;"">                     <p><a href=""https://etfdiy.imweb.me/75""><img class=""fr-dib"" src=""https://cdn.imweb.me/upload/S202311277b7af2179a486/4d03ab227470c.png""></a></p><br>                 </td>             </tr>         </tbody>     </table>     <p><br></p>     <p><br></p>     <p><br></p>",https://assetallocationepi77.imweb.me/shop_view/?idx=1220,https://cdn.imweb.me/thumbnail/20240520/3066811d4a532.jpg,과세상품,Y,,,,,기본 설정을 따름,,KRW,,,,Y,조합형,기간,"1개월,3개월,6개월,1년,2년",,,,,,본상품 구매 수량만큼 구매 가능,N,,,,60,100,0,N,N,N,소매,Y,Y,Y,Y
6853,ISTP_2214,,CATE1,,판매중,신상품,10000,1,,N,,"<p style=""text-align: center;""><img src=""https://cdn.imweb.me/upload/S202311277b7af2179a486/17a25d47fc672.jpg"" class=""fr-dib"" data-files=""[object Object]""></p>     <p style=""text-align: left;""><br></p>     <p><br></p>     <p><img class=""fr-dib"" src=""https://cdn.imweb.me/upload/S202311277b7af2179a486/dd2b28e9d4bb6.gif""></p>     <p><br></p>     <p><br></p>     <p><br></p>     <p><br></p>     <table class=""noBorder"" style=""width: 70%; margin-left: calc(14%); margin-right: calc(16%);"">         <tbody>             <tr>                 <td style=""width: 50%;"">                     <p><img class=""fr-dib"" src=""https://cdn.imweb.me/upload/S202311277b7af2179a486/a083632bb7ddf.png"" style=""width: 163px;""></p><br>                 </td>                 <td style=""width: 50%;"">                     <p><img class=""fr-dib"" src=""https://cdn.imweb.me/upload/S202311277b7af2179a486/5c3e72ea5e0ea.png"" style=""width: 165px;""></p><br>                 </td>             </tr>         </tbody>     </table>     <p><br></p>     <p><br></p>     <p><a href=""https://etfdiy.imweb.me/49?preview_mode=1""><img class=""fr-dib"" src=""https://cdn.imweb.me/upload/S202311277b7af2179a486/1c1b3065410ce.png""></a></p>     <p><br></p>     <p><br></p>     <p><img class=""fr-dib"" src=""https://cdn.imweb.me/upload/S202311277b7af2179a486/4e0224a07a677.jpg"" style=""width: 265px;""></p>     <p><br></p>     <table class=""noBorder _table_responsive"" style=""width: 98%; margin-right: calc(2%);"">         <tbody>             <tr>                 <td style=""width: 100.0000%;"">                     <p><a href=""https://etfdiy.imweb.me/73""><img class=""fr-dib"" src=""https://cdn.imweb.me/upload/S202311277b7af2179a486/3a389cf89dfc2.png""></a></p><br>                 </td>             </tr>             <tr>                 <td style=""width: 100.0000%;"">                     <p><a href=""https://etfdiy.imweb.me/76""><img class=""fr-dib"" src=""https://cdn.imweb.me/upload/S202311277b7af2179a486/8a8f29500df1a.png""></a></p><br>                 </td>             </tr>             <tr>                 <td style=""width: 100.0000%;"">                     <p><a href=""https://etfdiy.imweb.me/75""><img class=""fr-dib"" src=""https://cdn.imweb.me/upload/S202311277b7af2179a486/4d03ab227470c.png""></a></p><br>                 </td>             </tr>         </tbody>     </table>     <p><br></p>     <p><br></p>     <p><br></p>",https://assetallocationepi77.imweb.me/shop_view/?idx=1221,https://cdn.imweb.me/thumbnail/20240520/282472633c5b9.jpg,과세상품,Y,,,,,기본 설정을 따름,,KRW,,,,Y,조합형,기간,"1개월,3개월,6개월,1년,2년",,,,,,본상품 구매 수량만큼 구매 가능,N,,,,60,100,0,N,N,N,소매,Y,Y,Y,Y
6852,ISTP_2213,,CATE1,,판매중,신상품,10000,1,,N,,"<p style=""text-align: center;""><img src=""https://cdn.imweb.me/upload/S202311277b7af2179a486/415110acbbdf2.jpg"" class=""fr-dib"" data-files=""[object Object]""></p>     <p style=""text-align: left;""><br></p>     <p><br></p>     <p><img class=""fr-dib"" src=""https://cdn.imweb.me/upload/S202311277b7af2179a486/dd2b28e9d4bb6.gif""></p>     <p><br></p>     <p><br></p>     <p><br></p>     <p><br></p>     <table class=""noBorder"" style=""width: 70%; margin-left: calc(14%); margin-right: calc(16%);"">         <tbody>             <tr>                 <td style=""width: 50%;"">                     <p><img class=""fr-dib"" src=""https://cdn.imweb.me/upload/S202311277b7af2179a486/a083632bb7ddf.png"" style=""width: 163px;""></p><br>                 </td>                 <td style=""width: 50%;"">                     <p><img class=""fr-dib"" src=""https://cdn.imweb.me/upload/S202311277b7af2179a486/5c3e72ea5e0ea.png"" style=""width: 165px;""></p><br>                 </td>             </tr>         </tbody>     </table>     <p><br></p>     <p><br></p>     <p><a href=""https://etfdiy.imweb.me/49?preview_mode=1""><img class=""fr-dib"" src=""https://cdn.imweb.me/upload/S202311277b7af2179a486/1c1b3065410ce.png""></a></p>     <p><br></p>     <p><br></p>     <p><img class=""fr-dib"" src=""https://cdn.imweb.me/upload/S202311277b7af2179a486/4e0224a07a677.jpg"" style=""width: 265px;""></p>     <p><br></p>     <table class=""noBorder _table_responsive"" style=""width: 98%; margin-right: calc(2%);"">         <tbody>             <tr>                 <td style=""width: 100.0000%;"">                     <p><a href=""https://etfdiy.imweb.me/73""><img class=""fr-dib"" src=""https://cdn.imweb.me/upload/S202311277b7af2179a486/3a389cf89dfc2.png""></a></p><br>                 </td>             </tr>             <tr>                 <td style=""width: 100.0000%;"">                     <p><a href=""https://etfdiy.imweb.me/76""><img class=""fr-dib"" src=""https://cdn.imweb.me/upload/S202311277b7af2179a486/8a8f29500df1a.png""></a></p><br>                 </td>             </tr>             <tr>                 <td style=""width: 100.0000%;"">                     <p><a href=""https://etfdiy.imweb.me/75""><img class=""fr-dib"" src=""https://cdn.imweb.me/upload/S202311277b7af2179a486/4d03ab227470c.png""></a></p><br>                 </td>             </tr>         </tbody>     </table>     <p><br></p>     <p><br></p>     <p><br></p>",https://assetallocationepi77.imweb.me/shop_view/?idx=1222,https://cdn.imweb.me/thumbnail/20240520/282472633c5b9.jpg,과세상품,Y,,,,,기본 설정을 따름,,KRW,,,,Y,조합형,기간,"1개월,3개월,6개월,1년,2년",,,,,,본상품 구매 수량만큼 구매 가능,N,,,,60,100,0,N,N,N,소매,Y,Y,Y,Y
6851,ISTJ_2212,,CATE1,,판매중,신상품,10000,1,,N,,"<p style=""text-align: center;""><img src=""https://cdn.imweb.me/upload/S202311277b7af2179a486/7663a0b4e3543.jpg"" class=""fr-dib"" data-files=""[object Object]""></p>     <p style=""text-align: left;""><br></p>     <p><br></p>     <p><img class=""fr-dib"" src=""https://cdn.imweb.me/upload/S202311277b7af2179a486/dd2b28e9d4bb6.gif""></p>     <p><br></p>     <p><br></p>     <p><br></p>     <p><br></p>     <table class=""noBorder"" style=""width: 70%; margin-left: calc(14%); margin-right: calc(16%);"">         <tbody>             <tr>                 <td style=""width: 50%;"">                     <p><img class=""fr-dib"" src=""https://cdn.imweb.me/upload/S202311277b7af2179a486/a083632bb7ddf.png"" style=""width: 163px;""></p><br>                 </td>                 <td style=""width: 50%;"">                     <p><img class=""fr-dib"" src=""https://cdn.imweb.me/upload/S202311277b7af2179a486/5c3e72ea5e0ea.png"" style=""width: 165px;""></p><br>                 </td>             </tr>         </tbody>     </table>     <p><br></p>     <p><br></p>     <p><a href=""https://etfdiy.imweb.me/49?preview_mode=1""><img class=""fr-dib"" src=""https://cdn.imweb.me/upload/S202311277b7af2179a486/1c1b3065410ce.png""></a></p>     <p><br></p>     <p><br></p>     <p><img class=""fr-dib"" src=""https://cdn.imweb.me/upload/S202311277b7af2179a486/4e0224a07a677.jpg"" style=""width: 265px;""></p>     <p><br></p>     <table class=""noBorder _table_responsive"" style=""width: 98%; margin-right: calc(2%);"">         <tbody>             <tr>                 <td style=""width: 100.0000%;"">                     <p><a href=""https://etfdiy.imweb.me/73""><img class=""fr-dib"" src=""https://cdn.imweb.me/upload/S202311277b7af2179a486/3a389cf89dfc2.png""></a></p><br>                 </td>             </tr>             <tr>                 <td style=""width: 100.0000%;"">                     <p><a href=""https://etfdiy.imweb.me/76""><img class=""fr-dib"" src=""https://cdn.imweb.me/upload/S202311277b7af2179a486/8a8f29500df1a.png""></a></p><br>                 </td>             </tr>             <tr>                 <td style=""width: 100.0000%;"">                     <p><a href=""https://etfdiy.imweb.me/75""><img class=""fr-dib"" src=""https://cdn.imweb.me/upload/S202311277b7af2179a486/4d03ab227470c.png""></a></p><br>                 </td>             </tr>         </tbody>     </table>     <p><br></p>     <p><br></p>     <p><br></p>",https://assetallocationepi77.imweb.me/shop_view/?idx=1223,https://cdn.imweb.me/thumbnail/20240520/3066811d4a532.jpg,과세상품,Y,,,,,기본 설정을 따름,,KRW,,,,Y,조합형,기간,"1개월,3개월,6개월,1년,2년",,,,,,본상품 구매 수량만큼 구매 가능,N,,,,60,100,0,N,N,N,소매,Y,Y,Y,Y
6850,ISTJ_2211,,CATE1,,판매중,신상품,10000,1,,N,,"<p style=""text-align: center;""><img src=""https://cdn.imweb.me/upload/S202311277b7af2179a486/8975d71fa8682.jpg"" class=""fr-dib"" data-files=""[object Object]""></p>     <p style=""text-align: left;""><br></p>     <p><br></p>     <p><img class=""fr-dib"" src=""https://cdn.imweb.me/upload/S202311277b7af2179a486/dd2b28e9d4bb6.gif""></p>     <p><br></p>     <p><br></p>     <p><br></p>     <p><br></p>     <table class=""noBorder"" style=""width: 70%; margin-left: calc(14%); margin-right: calc(16%);"">         <tbody>             <tr>                 <td style=""width: 50%;"">                     <p><img class=""fr-dib"" src=""https://cdn.imweb.me/upload/S202311277b7af2179a486/a083632bb7ddf.png"" style=""width: 163px;""></p><br>                 </td>                 <td style=""width: 50%;"">                     <p><img class=""fr-dib"" src=""https://cdn.imweb.me/upload/S202311277b7af2179a486/5c3e72ea5e0ea.png"" style=""width: 165px;""></p><br>                 </td>             </tr>         </tbody>     </table>     <p><br></p>     <p><br></p>     <p><a href=""https://etfdiy.imweb.me/49?preview_mode=1""><img class=""fr-dib"" src=""https://cdn.imweb.me/upload/S202311277b7af2179a486/1c1b3065410ce.png""></a></p>     <p><br></p>     <p><br></p>     <p><img class=""fr-dib"" src=""https://cdn.imweb.me/upload/S202311277b7af2179a486/4e0224a07a677.jpg"" style=""width: 265px;""></p>     <p><br></p>     <table class=""noBorder _table_responsive"" style=""width: 98%; margin-right: calc(2%);"">         <tbody>             <tr>                 <td style=""width: 100.0000%;"">                     <p><a href=""https://etfdiy.imweb.me/73""><img class=""fr-dib"" src=""https://cdn.imweb.me/upload/S202311277b7af2179a486/3a389cf89dfc2.png""></a></p><br>                 </td>             </tr>             <tr>                 <td style=""width: 100.0000%;"">                     <p><a href=""https://etfdiy.imweb.me/76""><img class=""fr-dib"" src=""https://cdn.imweb.me/upload/S202311277b7af2179a486/8a8f29500df1a.png""></a></p><br>                 </td>             </tr>             <tr>                 <td style=""width: 100.0000%;"">                     <p><a href=""https://etfdiy.imweb.me/75""><img class=""fr-dib"" src=""https://cdn.imweb.me/upload/S202311277b7af2179a486/4d03ab227470c.png""></a></p><br>                 </td>             </tr>         </tbody>     </table>     <p><br></p>     <p><br></p>     <p><br></p>",https://assetallocationepi77.imweb.me/shop_view/?idx=1224,https://cdn.imweb.me/thumbnail/20240520/3066811d4a532.jpg,과세상품,Y,,,,,기본 설정을 따름,,KRW,,,,Y,조합형,기간,"1개월,3개월,6개월,1년,2년",,,,,,본상품 구매 수량만큼 구매 가능,N,,,,60,100,0,N,N,N,소매,Y,Y,Y,Y
6849,INFP_2144,,CATE1,,판매중,신상품,10000,1,,N,,"<p style=""text-align: center;""><img src=""https://cdn.imweb.me/upload/S202311277b7af2179a486/a4d5e65233d42.jpg"" class=""fr-dib"" data-files=""[object Object]""></p>     <p style=""text-align: left;""><br></p>     <p><br></p>     <p><img class=""fr-dib"" src=""https://cdn.imweb.me/upload/S202311277b7af2179a486/dd2b28e9d4bb6.gif""></p>     <p><br></p>     <p><br></p>     <p><br></p>     <p><br></p>     <table class=""noBorder"" style=""width: 70%; margin-left: calc(14%); margin-right: calc(16%);"">         <tbody>             <tr>                 <td style=""width: 50%;"">                     <p><img class=""fr-dib"" src=""https://cdn.imweb.me/upload/S202311277b7af2179a486/a083632bb7ddf.png"" style=""width: 163px;""></p><br>                 </td>                 <td style=""width: 50%;"">                     <p><img class=""fr-dib"" src=""https://cdn.imweb.me/upload/S202311277b7af2179a486/5c3e72ea5e0ea.png"" style=""width: 165px;""></p><br>                 </td>             </tr>         </tbody>     </table>     <p><br></p>     <p><br></p>     <p><a href=""https://etfdiy.imweb.me/49?preview_mode=1""><img class=""fr-dib"" src=""https://cdn.imweb.me/upload/S202311277b7af2179a486/1c1b3065410ce.png""></a></p>     <p><br></p>     <p><br></p>     <p><img class=""fr-dib"" src=""https://cdn.imweb.me/upload/S202311277b7af2179a486/4e0224a07a677.jpg"" style=""width: 265px;""></p>     <p><br></p>     <table class=""noBorder _table_responsive"" style=""width: 98%; margin-right: calc(2%);"">         <tbody>             <tr>                 <td style=""width: 100.0000%;"">                     <p><a href=""https://etfdiy.imweb.me/73""><img class=""fr-dib"" src=""https://cdn.imweb.me/upload/S202311277b7af2179a486/3a389cf89dfc2.png""></a></p><br>                 </td>             </tr>             <tr>                 <td style=""width: 100.0000%;"">                     <p><a href=""https://etfdiy.imweb.me/76""><img class=""fr-dib"" src=""https://cdn.imweb.me/upload/S202311277b7af2179a486/8a8f29500df1a.png""></a></p><br>                 </td>             </tr>             <tr>                 <td style=""width: 100.0000%;"">                     <p><a href=""https://etfdiy.imweb.me/75""><img class=""fr-dib"" src=""https://cdn.imweb.me/upload/S202311277b7af2179a486/4d03ab227470c.png""></a></p><br>                 </td>             </tr>         </tbody>     </table>     <p><br></p>     <p><br></p>     <p><br></p>",https://assetallocationepi77.imweb.me/shop_view/?idx=1225,https://cdn.imweb.me/thumbnail/20240520/5d37bc7e3ce89.jpg,과세상품,Y,,,,,기본 설정을 따름,,KRW,,,,Y,조합형,기간,"1개월,3개월,6개월,1년,2년",,,,,,본상품 구매 수량만큼 구매 가능,N,,,,60,100,0,N,N,N,소매,Y,Y,Y,Y
6848,INFP_2143,,CATE1,,판매중,신상품,10000,1,,N,,"<p style=""text-align: center;""><img src=""https://cdn.imweb.me/upload/S202311277b7af2179a486/80d3a9e85c56b.jpg"" class=""fr-dib"" data-files=""[object Object]""></p>     <p style=""text-align: left;""><br></p>     <p><br></p>     <p><img class=""fr-dib"" src=""https://cdn.imweb.me/upload/S202311277b7af2179a486/dd2b28e9d4bb6.gif""></p>     <p><br></p>     <p><br></p>     <p><br></p>     <p><br></p>     <table class=""noBorder"" style=""width: 70%; margin-left: calc(14%); margin-right: calc(16%);"">         <tbody>             <tr>                 <td style=""width: 50%;"">                     <p><img class=""fr-dib"" src=""https://cdn.imweb.me/upload/S202311277b7af2179a486/a083632bb7ddf.png"" style=""width: 163px;""></p><br>                 </td>                 <td style=""width: 50%;"">                     <p><img class=""fr-dib"" src=""https://cdn.imweb.me/upload/S202311277b7af2179a486/5c3e72ea5e0ea.png"" style=""width: 165px;""></p><br>                 </td>             </tr>         </tbody>     </table>     <p><br></p>     <p><br></p>     <p><a href=""https://etfdiy.imweb.me/49?preview_mode=1""><img class=""fr-dib"" src=""https://cdn.imweb.me/upload/S202311277b7af2179a486/1c1b3065410ce.png""></a></p>     <p><br></p>     <p><br></p>     <p><img class=""fr-dib"" src=""https://cdn.imweb.me/upload/S202311277b7af2179a486/4e0224a07a677.jpg"" style=""width: 265px;""></p>     <p><br></p>     <table class=""noBorder _table_responsive"" style=""width: 98%; margin-right: calc(2%);"">         <tbody>             <tr>                 <td style=""width: 100.0000%;"">                     <p><a href=""https://etfdiy.imweb.me/73""><img class=""fr-dib"" src=""https://cdn.imweb.me/upload/S202311277b7af2179a486/3a389cf89dfc2.png""></a></p><br>                 </td>             </tr>             <tr>                 <td style=""width: 100.0000%;"">                     <p><a href=""https://etfdiy.imweb.me/76""><img class=""fr-dib"" src=""https://cdn.imweb.me/upload/S202311277b7af2179a486/8a8f29500df1a.png""></a></p><br>                 </td>             </tr>             <tr>                 <td style=""width: 100.0000%;"">                     <p><a href=""https://etfdiy.imweb.me/75""><img class=""fr-dib"" src=""https://cdn.imweb.me/upload/S202311277b7af2179a486/4d03ab227470c.png""></a></p><br>                 </td>             </tr>         </tbody>     </table>     <p><br></p>     <p><br></p>     <p><br></p>",https://assetallocationepi77.imweb.me/shop_view/?idx=1226,https://cdn.imweb.me/thumbnail/20240520/5d37bc7e3ce89.jpg,과세상품,Y,,,,,기본 설정을 따름,,KRW,,,,Y,조합형,기간,"1개월,3개월,6개월,1년,2년",,,,,,본상품 구매 수량만큼 구매 가능,N,,,,60,100,0,N,N,N,소매,Y,Y,Y,Y
